Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Hagriiid!! Relax.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;I do not believe that Harry attacked anyone.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Yes.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;No, Harry. I do not think it was you.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;But I must ask you is there something you wish to tell me?
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Very well, then.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Off you go.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Riddle! Come.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;It is not wise to be wandering around this late hour, Tom.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;I'm afraid they are, Tom.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;They are true.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;I understand, Tom, but I'm afraid Headmaster Dippet may have no choice.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Is there something you wish to tell me?
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Very well, then. Off you go.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Good evening, Hagrid.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;I wonder, could we...?
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;I want it understood, Cornelius that Hagrid has my full confidence.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Well, what exactly is it that you want with me?
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Calm yourself, Hagrid.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;If the governors desire my removal I will, of course, step aside.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;However you will find that help will always be given at Hogwarts to those who ask for it.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;You both realize, of course that in the past few hours, you have broken perhaps a dozen school rules.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;There is sufficient evidence to have you both expelled.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Therefore, it is only fitting that you both receive Special Awards for Services to the School.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Now, Mr. Weasley, if you would have an owl deliver these release papers to Azkaban.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;I believe we want our gamekeeper back.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Harry, First, I want to thank you, Harry.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;You must have shown me real loyalty down in the Chamber.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Nothing but that could have called Fawkes to you.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;And second I sense that something is troubling you.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Am I right, Harry?
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;I see.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Well, you can speak Parseltongue, Harry. Why?
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Because Lord Voldemort can speak Parseltongue.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;If I'm not mistaken, Harry he transferred some of his powers to you the night he gave you that scar.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Not intentionally but yes.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;It's true. You possess many of the qualities that Voldemort himself prizes.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Determination, resourcefulness and if I may say so, a certain disregard for the rules.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Why, then, did the Sorting Hat place you in Gryffindor?
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Exactly, Harry. Exactly.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Which makes you different from Voldemort.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;It is not our abilities that show what we truly are.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;It is our choices.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;If you want proof why you belong in Gryffindor then I suggest you look more closely at this.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Be careful.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;It would take a true Gryffindor to pull that out of the hat.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;When the governors learned that Arthur Weasley's daughter was taken into the Chamber, they saw fit to summon me back.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Curiously, Lucius, several of them were under the impression that you would curse their family if they did not agree to suspend me in the first place.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Beg your pardon?
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Yes.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Voldemort.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Only this time he chose to act through somebody else by means of this.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Fortunately, our young Mr. Potter discovered it.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;One hopes that no more of Lord Voldemort's old school-things should find their way into innocent hands.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;The consequences for the one responsible would be severe.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Before we begin the feast let us have a round of applause for Professor Sprout, Madam Pomfrey whose Mandrake juice has been so successfully administered to all who had been Petrified.
Albus Percival Wulfric Brian Dumbledore;Gryffindor;Phoenix;Also, in light of the recent events as a school treat all exams have been canceled.
